Category,ID,Code_Original,Emoji_Code_2nd_Option,Emoji_Name,Emoji_Code_CASI,Emoji_Code_FINAL,Feeling
av-symbol,1444,U+23EA,U00023EA,fast_reverse_button,\\\\U00023EA\\,\'\\U00023ea\,Neutral
av-symbol,1445,U+23EE,U00023EE,last_track_button,\\\\U00023EE\\,\'\\U00023ee\,Neutral
av-symbol,1446,U+1F53C,U0001F53C,upwards_button,\\\\U0001F53C\\,\'\\U0001f53c\,Neutral
av-symbol,1447,U+23EB,U00023EB,fast_up_button,\\\\U00023EB\\,\'\\U00023eb\,Neutral
av-symbol,1448,U+1F53D,U0001F53D,downwards_button,\\\\U0001F53D\\,\'\\U0001f53d\,Neutral
av-symbol,1449,U+23EC,U00023EC,fast_down_button,\\\\U00023EC\\,\'\\U00023ec\,Neutral
av-symbol,1450,U+23F8,U00023F8,pause_button,\\\\U00023F8\\,\'\\U00023f8\,Neutral
av-symbol,1451,U+23F9,U00023F9,stop_button,\\\\U00023F9\\,\'\\U00023f9\,Neutral
av-symbol,1452,U+23FA,U00023FA,record_button,\\\\U00023FA\\,\'\\U00023fa\,Neutral
av-symbol,1453,U+23CF,U00023CF,eject_button,\\\\U00023CF\\,\'\\U00023cf\,Neutral
av-symbol,1454,U+1F3A6,U0001F3A6,cinema,\\\\U0001F3A6\\,\'\\U0001f3a6\,Neutral
av-symbol,1455,U+1F505,U0001F505,dim_button,\\\\U0001F505\\,\'\\U0001f505\,Neutral
av-symbol,1456,U+1F506,U0001F506,bright_button,\\\\U0001F506\\,\'\\U0001f506\,Neutral
av-symbol,1457,U+1F4F6,U0001F4F6,antenna_bars,\\\\U0001F4F6\\,\'\\U0001f4f6\,Neutral
av-symbol,1458,U+1F4F3,U0001F4F3,vibration_mode,\\\\U0001F4F3\\,\'\\U0001f4f3\,Neutral
av-symbol,1459,U+1F4F4,U0001F4F4,mobile_phone_off,\\\\U0001F4F4\\,\'\\U0001f4f4\,Neutral
gender,1460,U+2640,U0002640,female_sign,\\\\U0002640\\,\'\\U0002640\,Neutral
gender,1461,U+2642,U0002642,male_sign,\\\\U0002642\\,\'\\U0002642\,Neutral
gender,1462,U+26A7,U00026A7,transgender_symbol,\\\\U00026A7\\,\'\\U00026a7\,Neutral
math,1463,U+2716,U0002716,multiply,\\\\U0002716\\,\'\\U0002716\,Neutral
math,1464,U+2795,U0002795,plus,\\\\U0002795\\,\'\\U0002795\,Neutral
math,1465,U+2796,U0002796,minus,\\\\U0002796\\,\'\\U0002796\,Neutral
math,1466,U+2797,U0002797,divide,\\\\U0002797\\,\'\\U0002797\,Neutral
math,1467,U+1F7F0,U0001F7F0,heavy_equals_sign,\\\\U0001F7F0\\,\'\\U0001f7f0\,Neutral
math,1468,U+267E,U000267E,infinity,\\\\U000267E\\,\'\\U000267e\,Neutral
punctuation,1469,U+203C,U000203C,double_exclamation_mark,\\\\U000203C\\,\'\\U000203c\,Neutral
punctuation,1470,U+2049,U0002049,exclamation_question_mark,\\\\U0002049\\,\'\\U0002049\,Neutral
punctuation,1471,U+2753,U0002753,red_question_mark,\\\\U0002753\\,\'\\U0002753\,Neutral
punctuation,1472,U+2754,U0002754,white_question_mark,\\\\U0002754\\,\'\\U0002754\,Neutral
punctuation,1473,U+2755,U0002755,white_exclamation_mark,\\\\U0002755\\,\'\\U0002755\,Neutral
punctuation,1474,U+2757,U0002757,red_exclamation_mark,\\\\U0002757\\,\'\\U0002757\,Neutral
punctuation,1475,U+3030,U0003030,wavy_dash,\\\\U0003030\\,\'\\U0003030\,Neutral
currency,1476,U+1F4B1,U0001F4B1,currency_exchange,\\\\U0001F4B1\\,\'\\U0001f4b1\,Neutral
currency,1477,U+1F4B2,U0001F4B2,heavy_dollar_sign,\\\\U0001F4B2\\,\'\\U0001f4b2\,Neutral
other-symbol,1478,U+2695,U0002695,medical_symbol,\\\\U0002695\\,\'\\U0002695\,Neutral
other-symbol,1479,U+267B,U000267B,recycling_symbol,\\\\U000267B\\,\'\\U000267b\,Neutral
other-symbol,1480,U+269C,U000269C,fleur-de-lis,\\\\U000269C\\,\'\\U000269c\,Neutral
other-symbol,1481,U+1F531,U0001F531,trident_emblem,\\\\U0001F531\\,\'\\U0001f531\,Neutral
other-symbol,1482,U+1F4DB,U0001F4DB,name_badge,\\\\U0001F4DB\\,\'\\U0001f4db\,Neutral
other-symbol,1483,U+1F530,U0001F530,Japanese_symbol_for_beginner,\\\\U0001F530\\,\'\\U0001f530\,Neutral
other-symbol,1484,U+2B55,U0002B55,hollow_red_circle,\\\\U0002B55\\,\'\\U0002b55\,Neutral
other-symbol,1485,U+2705,U0002705,check_mark_button,\\\\U0002705\\,\'\\U0002705\,Neutral
other-symbol,1486,U+2611,U0002611,check_box_with_check,\\\\U0002611\\,\'\\U0002611\,Neutral
other-symbol,1487,U+2714,U0002714,check_mark,\\\\U0002714\\,\'\\U0002714\,Neutral
other-symbol,1488,U+274C,U000274C,cross_mark,\\\\U000274C\\,\'\\U000274c\,Neutral
other-symbol,1489,U+274E,U000274E,cross_mark_button,\\\\U000274E\\,\'\\U000274e\,Neutral
other-symbol,1490,U+27B0,U00027B0,curly_loop,\\\\U00027B0\\,\'\\U00027b0\,Neutral
other-symbol,1491,U+27BF,U00027BF,double_curly_loop,\\\\U00027BF\\,\'\\U00027bf\,Neutral
other-symbol,1492,U+303D,U000303D,part_alternation_mark,\\\\U000303D\\,\'\\U000303d\,Neutral
other-symbol,1493,U+2733,U0002733,eight-spoked_asterisk,\\\\U0002733\\,\'\\U0002733\,Neutral
other-symbol,1494,U+2734,U0002734,eight-pointed_star,\\\\U0002734\\,\'\\U0002734\,Neutral
other-symbol,1495,U+2747,U0002747,sparkle,\\\\U0002747\\,\'\\U0002747\,Positive
other-symbol,1496,U+00A9,U00000A9,copyright,\\\\U00000A9\\,\'\\U00000a9\,Neutral
other-symbol,1497,U+00AE,U00000AE,registered,\\\\U00000AE\\,\'\\U00000ae\,Neutral
other-symbol,1498,U+2122,U0002122,trade_mark,\\\\U0002122\\,\'\\U0002122\,Neutral
keycap,1499,U+0023 U+FE0F U+20E3,U0000023 U000FE0F U00020E3,keycap:_#,\\\\U0000023 \U000FE0F \U00020E3\\,\'\\U0000023 \U000fe0f \U00020e3\,Neutral
keycap,1500,U+002A U+FE0F U+20E3,U000002A U000FE0F U00020E3,keycap:_*,\\\\U000002A \U000FE0F \U00020E3\\,\'\\U000002a \U000fe0f \U00020e3\,Neutral
keycap,1501,U+0030 U+FE0F U+20E3,U0000030 U000FE0F U00020E3,keycap:_0,\\\\U0000030 \U000FE0F \U00020E3\\,\'\\U0000030 \U000fe0f \U00020e3\,Neutral
keycap,1502,U+0031 U+FE0F U+20E3,U0000031 U000FE0F U00020E3,keycap:_1,\\\\U0000031 \U000FE0F \U00020E3\\,\'\\U0000031 \U000fe0f \U00020e3\,Neutral
keycap,1503,U+0032 U+FE0F U+20E3,U0000032 U000FE0F U00020E3,keycap:_2,\\\\U0000032 \U000FE0F \U00020E3\\,\'\\U0000032 \U000fe0f \U00020e3\,Neutral
keycap,1504,U+0033 U+FE0F U+20E3,U0000033 U000FE0F U00020E3,keycap:_3,\\\\U0000033 \U000FE0F \U00020E3\\,\'\\U0000033 \U000fe0f \U00020e3\,Neutral
keycap,1505,U+0034 U+FE0F U+20E3,U0000034 U000FE0F U00020E3,keycap:_4,\\\\U0000034 \U000FE0F \U00020E3\\,\'\\U0000034 \U000fe0f \U00020e3\,Neutral
keycap,1506,U+0035 U+FE0F U+20E3,U0000035 U000FE0F U00020E3,keycap:_5,\\\\U0000035 \U000FE0F \U00020E3\\,\'\\U0000035 \U000fe0f \U00020e3\,Neutral
keycap,1507,U+0036 U+FE0F U+20E3,U0000036 U000FE0F U00020E3,keycap:_6,\\\\U0000036 \U000FE0F \U00020E3\\,\'\\U0000036 \U000fe0f \U00020e3\,Neutral
keycap,1508,U+0037 U+FE0F U+20E3,U0000037 U000FE0F U00020E3,keycap:_7,\\\\U0000037 \U000FE0F \U00020E3\\,\'\\U0000037 \U000fe0f \U00020e3\,Neutral
keycap,1509,U+0038 U+FE0F U+20E3,U0000038 U000FE0F U00020E3,keycap:_8,\\\\U0000038 \U000FE0F \U00020E3\\,\'\\U0000038 \U000fe0f \U00020e3\,Neutral
keycap,1510,U+0039 U+FE0F U+20E3,U0000039 U000FE0F U00020E3,keycap:_9,\\\\U0000039 \U000FE0F \U00020E3\\,\'\\U0000039 \U000fe0f \U00020e3\,Neutral
keycap,1511,U+1F51F,U0001F51F,keycap:_10,\\\\U0001F51F\\,\'\\U0001f51f\,Neutral
alphanum,1512,U+1F520,U0001F520,input_latin_uppercase,\\\\U0001F520\\,\'\\U0001f520\,Neutral
alphanum,1513,U+1F521,U0001F521,input_latin_lowercase,\\\\U0001F521\\,\'\\U0001f521\,Neutral
alphanum,1514,U+1F522,U0001F522,input_numbers,\\\\U0001F522\\,\'\\U0001f522\,Neutral
alphanum,1515,U+1F523,U0001F523,input_symbols,\\\\U0001F523\\,\'\\U0001f523\,Neutral
alphanum,1516,U+1F524,U0001F524,input_latin_letters,\\\\U0001F524\\,\'\\U0001f524\,Neutral
alphanum,1517,U+1F170,U0001F170,A_button_(blood_type),\\\\U0001F170\\,\'\\U0001f170\,Neutral
alphanum,1518,U+1F18E,U0001F18E,AB_button_(blood_type),\\\\U0001F18E\\,\'\\U0001f18e\,Neutral
alphanum,1519,U+1F171,U0001F171,B_button_(blood_type),\\\\U0001F171\\,\'\\U0001f171\,Neutral
alphanum,1520,U+1F191,U0001F191,CL_button,\\\\U0001F191\\,\'\\U0001f191\,Neutral
alphanum,1521,U+1F192,U0001F192,COOL_button,\\\\U0001F192\\,\'\\U0001f192\,Neutral
alphanum,1522,U+1F193,U0001F193,FREE_button,\\\\U0001F193\\,\'\\U0001f193\,Neutral
alphanum,1523,U+2139,U0002139,information,\\\\U0002139\\,\'\\U0002139\,Neutral
alphanum,1524,U+1F194,U0001F194,ID_button,\\\\U0001F194\\,\'\\U0001f194\,Neutral
alphanum,1525,U+24C2,U00024C2,circled_M,\\\\U00024C2\\,\'\\U00024c2\,Neutral
alphanum,1526,U+1F195,U0001F195,NEW_button,\\\\U0001F195\\,\'\\U0001f195\,Neutral
alphanum,1527,U+1F196,U0001F196,NG_button,\\\\U0001F196\\,\'\\U0001f196\,Neutral
alphanum,1528,U+1F17E,U0001F17E,O_button_(blood_type),\\\\U0001F17E\\,\'\\U0001f17e\,Neutral
alphanum,1529,U+1F197,U0001F197,OK_button,\\\\U0001F197\\,\'\\U0001f197\,Neutral
alphanum,1530,U+1F17F,U0001F17F,P_button,\\\\U0001F17F\\,\'\\U0001f17f\,Neutral
alphanum,1531,U+1F198,U0001F198,SOS_button,\\\\U0001F198\\,\'\\U0001f198\,Neutral
alphanum,1532,U+1F199,U0001F199,UP!_button,\\\\U0001F199\\,\'\\U0001f199\,Neutral
alphanum,1533,U+1F19A,U0001F19A,VS_button,\\\\U0001F19A\\,\'\\U0001f19a\,Neutral
alphanum,1534,U+1F201,U0001F201,Japanese_“here”_button,\\\\U0001F201\\,\'\\U0001f201\,Neutral
alphanum,1535,U+1F202,U0001F202,Japanese_“service_charge”_button,\\\\U0001F202\\,\'\\U0001f202\,Neutral
alphanum,1536,U+1F237,U0001F237,Japanese_“monthly_amount”_button,\\\\U0001F237\\,\'\\U0001f237\,Neutral
alphanum,1537,U+1F236,U0001F236,Japanese_“not_free_of_charge”_button,\\\\U0001F236\\,\'\\U0001f236\,Neutral
alphanum,1538,U+1F22F,U0001F22F,Japanese_“reserved”_button,\\\\U0001F22F\\,\'\\U0001f22f\,Neutral
alphanum,1539,U+1F250,U0001F250,Japanese_“bargain”_button,\\\\U0001F250\\,\'\\U0001f250\,Neutral
alphanum,1540,U+1F239,U0001F239,Japanese_“discount”_button,\\\\U0001F239\\,\'\\U0001f239\,Neutral
alphanum,1541,U+1F21A,U0001F21A,Japanese_“free_of_charge”_button,\\\\U0001F21A\\,\'\\U0001f21a\,Neutral
alphanum,1542,U+1F232,U0001F232,Japanese_“prohibited”_button,\\\\U0001F232\\,\'\\U0001f232\,Neutral
alphanum,1543,U+1F251,U0001F251,Japanese_“acceptable”_button,\\\\U0001F251\\,\'\\U0001f251\,Positive
alphanum,1544,U+1F238,U0001F238,Japanese_“application”_button,\\\\U0001F238\\,\'\\U0001f238\,Neutral
alphanum,1545,U+1F234,U0001F234,Japanese_“passing_grade”_button,\\\\U0001F234\\,\'\\U0001f234\,Neutral
alphanum,1546,U+1F233,U0001F233,Japanese_“vacancy”_button,\\\\U0001F233\\,\'\\U0001f233\,Neutral
alphanum,1547,U+3297,U0003297,Japanese_“congratulations”_button,\\\\U0003297\\,\'\\U0003297\,Positive
alphanum,1548,U+3299,U0003299,Japanese_“secret”_button,\\\\U0003299\\,\'\\U0003299\,Neutral
alphanum,1549,U+1F23A,U0001F23A,Japanese_“open_for_business”_button,\\\\U0001F23A\\,\'\\U0001f23a\,Neutral
alphanum,1550,U+1F235,U0001F235,Japanese_“no_vacancy”_button,\\\\U0001F235\\,\'\\U0001f235\,Neutral
geometric,1551,U+1F534,U0001F534,red_circle,\\\\U0001F534\\,\'\\U0001f534\,Neutral
geometric,1552,U+1F7E0,U0001F7E0,orange_circle,\\\\U0001F7E0\\,\'\\U0001f7e0\,Neutral
geometric,1553,U+1F7E1,U0001F7E1,yellow_circle,\\\\U0001F7E1\\,\'\\U0001f7e1\,Neutral
geometric,1554,U+1F7E2,U0001F7E2,green_circle,\\\\U0001F7E2\\,\'\\U0001f7e2\,Neutral
geometric,1555,U+1F535,U0001F535,blue_circle,\\\\U0001F535\\,\'\\U0001f535\,Neutral
geometric,1556,U+1F7E3,U0001F7E3,purple_circle,\\\\U0001F7E3\\,\'\\U0001f7e3\,Neutral
geometric,1557,U+1F7E4,U0001F7E4,brown_circle,\\\\U0001F7E4\\,\'\\U0001f7e4\,Neutral
geometric,1558,U+26AB,U00026AB,black_circle,\\\\U00026AB\\,\'\\U00026ab\,Neutral
geometric,1559,U+26AA,U00026AA,white_circle,\\\\U00026AA\\,\'\\U00026aa\,Neutral
geometric,1560,U+1F7E5,U0001F7E5,red_square,\\\\U0001F7E5\\,\'\\U0001f7e5\,Neutral
geometric,1561,U+1F7E7,U0001F7E7,orange_square,\\\\U0001F7E7\\,\'\\U0001f7e7\,Neutral
geometric,1562,U+1F7E8,U0001F7E8,yellow_square,\\\\U0001F7E8\\,\'\\U0001f7e8\,Neutral
geometric,1563,U+1F7E9,U0001F7E9,green_square,\\\\U0001F7E9\\,\'\\U0001f7e9\,Neutral
geometric,1564,U+1F7E6,U0001F7E6,blue_square,\\\\U0001F7E6\\,\'\\U0001f7e6\,Neutral
geometric,1565,U+1F7EA,U0001F7EA,purple_square,\\\\U0001F7EA\\,\'\\U0001f7ea\,Neutral
geometric,1566,U+1F7EB,U0001F7EB,brown_square,\\\\U0001F7EB\\,\'\\U0001f7eb\,Neutral
geometric,1567,U+2B1B,U0002B1B,black_large_square,\\\\U0002B1B\\,\'\\U0002b1b\,Neutral
geometric,1568,U+2B1C,U0002B1C,white_large_square,\\\\U0002B1C\\,\'\\U0002b1c\,Neutral
geometric,1569,U+25FC,U00025FC,black_medium_square,\\\\U00025FC\\,\'\\U00025fc\,Neutral
geometric,1570,U+25FB,U00025FB,white_medium_square,\\\\U00025FB\\,\'\\U00025fb\,Neutral
geometric,1571,U+25FE,U00025FE,black_medium-small_square,\\\\U00025FE\\,\'\\U00025fe\,Neutral
geometric,1572,U+25FD,U00025FD,white_medium-small_square,\\\\U00025FD\\,\'\\U00025fd\,Neutral
geometric,1573,U+25AA,U00025AA,black_small_square,\\\\U00025AA\\,\'\\U00025aa\,Neutral
geometric,1574,U+25AB,U00025AB,white_small_square,\\\\U00025AB\\,\'\\U00025ab\,Neutral
geometric,1575,U+1F536,U0001F536,large_orange_diamond,\\\\U0001F536\\,\'\\U0001f536\,Neutral
geometric,1576,U+1F537,U0001F537,large_blue_diamond,\\\\U0001F537\\,\'\\U0001f537\,Neutral
geometric,1577,U+1F538,U0001F538,small_orange_diamond,\\\\U0001F538\\,\'\\U0001f538\,Neutral
geometric,1578,U+1F539,U0001F539,small_blue_diamond,\\\\U0001F539\\,\'\\U0001f539\,Neutral
geometric,1579,U+1F53A,U0001F53A,red_triangle_pointed_up,\\\\U0001F53A\\,\'\\U0001f53a\,Neutral
geometric,1580,U+1F53B,U0001F53B,red_triangle_pointed_down,\\\\U0001F53B\\,\'\\U0001f53b\,Neutral
geometric,1581,U+1F4A0,U0001F4A0,diamond_with_a_dot,\\\\U0001F4A0\\,\'\\U0001f4a0\,Neutral
geometric,1582,U+1F518,U0001F518,radio_button,\\\\U0001F518\\,\'\\U0001f518\,Neutral
geometric,1583,U+1F533,U0001F533,white_square_button,\\\\U0001F533\\,\'\\U0001f533\,Neutral
geometric,1584,U+1F532,U0001F532,black_square_button,\\\\U0001F532\\,\'\\U0001f532\,Neutral
flag,1585,U+1F3C1,U0001F3C1,chequered_flag,\\\\U0001F3C1\\,\'\\U0001f3c1\,Neutral
flag,1586,U+1F6A9,U0001F6A9,triangular_flag,\\\\U0001F6A9\\,\'\\U0001f6a9\,Neutral
flag,1587,U+1F38C,U0001F38C,crossed_flags,\\\\U0001F38C\\,\'\\U0001f38c\,Neutral
flag,1588,U+1F3F4,U0001F3F4,black_flag,\\\\U0001F3F4\\,\'\\U0001f3f4\,Neutral
flag,1589,U+1F3F3,U0001F3F3,white_flag,\\\\U0001F3F3\\,\'\\U0001f3f3\,Neutral
flag,1590,U+1F3F3 U+FE0F U+200D U+1F308,U0001F3F3 U000FE0F U000200D U0001F308,rainbow_flag,\\\\U0001F3F3 \U000FE0F \U000200D \U0001F308\\,\'\\U0001f3f3 \U000fe0f \U000200d \U0001f308\,Neutral
flag,1591,U+1F3F3 U+FE0F U+200D U+26A7 U+FE0F,U0001F3F3 U000FE0F U000200D U00026A7 U000FE0F,transgender_flag,\\\\U0001F3F3 \U000FE0F \U000200D \U00026A7 \U000FE0F\\,\'\\U0001f3f3 \U000fe0f \U000200d \U00026a7 \U000fe0f\,Neutral
flag,1592,U+1F3F4 U+200D U+2620 U+FE0F,U0001F3F4 U000200D U0002620 U000FE0F,pirate_flag,\\\\U0001F3F4 \U000200D \U0002620 \U000FE0F\\,\'\\U0001f3f4 \U000200d \U0002620 \U000fe0f\,Neutral
country-flag,1593,U+1F1E6 U+1F1E8,U0001F1E6 U0001F1E8,flag:_Ascension_Island,\\\\U0001F1E6 \U0001F1E8\\,\'\\U0001f1e6 \U0001f1e8\,Neutral
country-flag,1594,U+1F1E6 U+1F1E9,U0001F1E6 U0001F1E9,flag:_Andorra,\\\\U0001F1E6 \U0001F1E9\\,\'\\U0001f1e6 \U0001f1e9\,Neutral
country-flag,1595,U+1F1E6 U+1F1EA,U0001F1E6 U0001F1EA,flag:_United_Arab_Emirates,\\\\U0001F1E6 \U0001F1EA\\,\'\\U0001f1e6 \U0001f1ea\,Neutral
country-flag,1596,U+1F1E6 U+1F1EB,U0001F1E6 U0001F1EB,flag:_Afghanistan,\\\\U0001F1E6 \U0001F1EB\\,\'\\U0001f1e6 \U0001f1eb\,Neutral
country-flag,1597,U+1F1E6 U+1F1EC,U0001F1E6 U0001F1EC,flag:_Antigua_&_Barbuda,\\\\U0001F1E6 \U0001F1EC\\,\'\\U0001f1e6 \U0001f1ec\,Neutral
country-flag,1598,U+1F1E6 U+1F1EE,U0001F1E6 U0001F1EE,flag:_Anguilla,\\\\U0001F1E6 \U0001F1EE\\,\'\\U0001f1e6 \U0001f1ee\,Neutral
country-flag,1599,U+1F1E6 U+1F1F1,U0001F1E6 U0001F1F1,flag:_Albania,\\\\U0001F1E6 \U0001F1F1\\,\'\\U0001f1e6 \U0001f1f1\,Neutral
country-flag,1600,U+1F1E6 U+1F1F2,U0001F1E6 U0001F1F2,flag:_Armenia,\\\\U0001F1E6 \U0001F1F2\\,\'\\U0001f1e6 \U0001f1f2\,Neutral
country-flag,1601,U+1F1E6 U+1F1F4,U0001F1E6 U0001F1F4,flag:_Angola,\\\\U0001F1E6 \U0001F1F4\\,\'\\U0001f1e6 \U0001f1f4\,Neutral
country-flag,1602,U+1F1E6 U+1F1F6,U0001F1E6 U0001F1F6,flag:_Antarctica,\\\\U0001F1E6 \U0001F1F6\\,\'\\U0001f1e6 \U0001f1f6\,Neutral
country-flag,1603,U+1F1E6 U+1F1F7,U0001F1E6 U0001F1F7,flag:_Argentina,\\\\U0001F1E6 \U0001F1F7\\,\'\\U0001f1e6 \U0001f1f7\,Neutral
country-flag,1604,U+1F1E6 U+1F1F8,U0001F1E6 U0001F1F8,flag:_American_Samoa,\\\\U0001F1E6 \U0001F1F8\\,\'\\U0001f1e6 \U0001f1f8\,Neutral
country-flag,1605,U+1F1E6 U+1F1F9,U0001F1E6 U0001F1F9,flag:_Austria,\\\\U0001F1E6 \U0001F1F9\\,\'\\U0001f1e6 \U0001f1f9\,Neutral
country-flag,1606,U+1F1E6 U+1F1FA,U0001F1E6 U0001F1FA,flag:_Australia,\\\\U0001F1E6 \U0001F1FA\\,\'\\U0001f1e6 \U0001f1fa\,Neutral
country-flag,1607,U+1F1E6 U+1F1FC,U0001F1E6 U0001F1FC,flag:_Aruba,\\\\U0001F1E6 \U0001F1FC\\,\'\\U0001f1e6 \U0001f1fc\,Neutral
country-flag,1608,U+1F1E6 U+1F1FD,U0001F1E6 U0001F1FD,flag:_Åland_Islands,\\\\U0001F1E6 \U0001F1FD\\,\'\\U0001f1e6 \U0001f1fd\,Neutral
country-flag,1609,U+1F1E6 U+1F1FF,U0001F1E6 U0001F1FF,flag:_Azerbaijan,\\\\U0001F1E6 \U0001F1FF\\,\'\\U0001f1e6 \U0001f1ff\,Neutral
country-flag,1610,U+1F1E7 U+1F1E6,U0001F1E7 U0001F1E6,flag:_Bosnia_&_Herzegovina,\\\\U0001F1E7 \U0001F1E6\\,\'\\U0001f1e7 \U0001f1e6\,Neutral
country-flag,1611,U+1F1E7 U+1F1E7,U0001F1E7 U0001F1E7,flag:_Barbados,\\\\U0001F1E7 \U0001F1E7\\,\'\\U0001f1e7 \U0001f1e7\,Neutral
country-flag,1612,U+1F1E7 U+1F1E9,U0001F1E7 U0001F1E9,flag:_Bangladesh,\\\\U0001F1E7 \U0001F1E9\\,\'\\U0001f1e7 \U0001f1e9\,Neutral
country-flag,1613,U+1F1E7 U+1F1EA,U0001F1E7 U0001F1EA,flag:_Belgium,\\\\U0001F1E7 \U0001F1EA\\,\'\\U0001f1e7 \U0001f1ea\,Neutral
country-flag,1614,U+1F1E7 U+1F1EB,U0001F1E7 U0001F1EB,flag:_Burkina_Faso,\\\\U0001F1E7 \U0001F1EB\\,\'\\U0001f1e7 \U0001f1eb\,Neutral
country-flag,1615,U+1F1E7 U+1F1EC,U0001F1E7 U0001F1EC,flag:_Bulgaria,\\\\U0001F1E7 \U0001F1EC\\,\'\\U0001f1e7 \U0001f1ec\,Neutral
country-flag,1616,U+1F1E7 U+1F1ED,U0001F1E7 U0001F1ED,flag:_Bahrain,\\\\U0001F1E7 \U0001F1ED\\,\'\\U0001f1e7 \U0001f1ed\,Neutral
country-flag,1617,U+1F1E7 U+1F1EE,U0001F1E7 U0001F1EE,flag:_Burundi,\\\\U0001F1E7 \U0001F1EE\\,\'\\U0001f1e7 \U0001f1ee\,Neutral
country-flag,1618,U+1F1E7 U+1F1EF,U0001F1E7 U0001F1EF,flag:_Benin,\\\\U0001F1E7 \U0001F1EF\\,\'\\U0001f1e7 \U0001f1ef\,Neutral
country-flag,1619,U+1F1E7 U+1F1F1,U0001F1E7 U0001F1F1,flag:_St._Barthélemy,\\\\U0001F1E7 \U0001F1F1\\,\'\\U0001f1e7 \U0001f1f1\,Neutral
country-flag,1620,U+1F1E7 U+1F1F2,U0001F1E7 U0001F1F2,flag:_Bermuda,\\\\U0001F1E7 \U0001F1F2\\,\'\\U0001f1e7 \U0001f1f2\,Neutral
country-flag,1621,U+1F1E7 U+1F1F3,U0001F1E7 U0001F1F3,flag:_Brunei,\\\\U0001F1E7 \U0001F1F3\\,\'\\U0001f1e7 \U0001f1f3\,Neutral
country-flag,1622,U+1F1E7 U+1F1F4,U0001F1E7 U0001F1F4,flag:_Bolivia,\\\\U0001F1E7 \U0001F1F4\\,\'\\U0001f1e7 \U0001f1f4\,Neutral
country-flag,1623,U+1F1E7 U+1F1F6,U0001F1E7 U0001F1F6,flag:_Caribbean_Netherlands,\\\\U0001F1E7 \U0001F1F6\\,\'\\U0001f1e7 \U0001f1f6\,Neutral
country-flag,1624,U+1F1E7 U+1F1F7,U0001F1E7 U0001F1F7,flag:_Brazil,\\\\U0001F1E7 \U0001F1F7\\,\'\\U0001f1e7 \U0001f1f7\,Neutral
country-flag,1625,U+1F1E7 U+1F1F8,U0001F1E7 U0001F1F8,flag:_Bahamas,\\\\U0001F1E7 \U0001F1F8\\,\'\\U0001f1e7 \U0001f1f8\,Neutral
country-flag,1626,U+1F1E7 U+1F1F9,U0001F1E7 U0001F1F9,flag:_Bhutan,\\\\U0001F1E7 \U0001F1F9\\,\'\\U0001f1e7 \U0001f1f9\,Neutral
country-flag,1627,U+1F1E7 U+1F1FB,U0001F1E7 U0001F1FB,flag:_Bouvet_Island,\\\\U0001F1E7 \U0001F1FB\\,\'\\U0001f1e7 \U0001f1fb\,Neutral
country-flag,1628,U+1F1E7 U+1F1FC,U0001F1E7 U0001F1FC,flag:_Botswana,\\\\U0001F1E7 \U0001F1FC\\,\'\\U0001f1e7 \U0001f1fc\,Neutral
country-flag,1629,U+1F1E7 U+1F1FE,U0001F1E7 U0001F1FE,flag:_Belarus,\\\\U0001F1E7 \U0001F1FE\\,\'\\U0001f1e7 \U0001f1fe\,Neutral
country-flag,1630,U+1F1E7 U+1F1FF,U0001F1E7 U0001F1FF,flag:_Belize,\\\\U0001F1E7 \U0001F1FF\\,\'\\U0001f1e7 \U0001f1ff\,Neutral
country-flag,1631,U+1F1E8 U+1F1E6,U0001F1E8 U0001F1E6,flag:_Canada,\\\\U0001F1E8 \U0001F1E6\\,\'\\U0001f1e8 \U0001f1e6\,Neutral
country-flag,1632,U+1F1E8 U+1F1E8,U0001F1E8 U0001F1E8,flag:_Cocos_(Keeling)_Islands,\\\\U0001F1E8 \U0001F1E8\\,\'\\U0001f1e8 \U0001f1e8\,Neutral
country-flag,1633,U+1F1E8 U+1F1E9,U0001F1E8 U0001F1E9,flag:_Congo_-_Kinshasa,\\\\U0001F1E8 \U0001F1E9\\,\'\\U0001f1e8 \U0001f1e9\,Neutral
country-flag,1634,U+1F1E8 U+1F1EB,U0001F1E8 U0001F1EB,flag:_Central_African_Republic,\\\\U0001F1E8 \U0001F1EB\\,\'\\U0001f1e8 \U0001f1eb\,Neutral
country-flag,1635,U+1F1E8 U+1F1EC,U0001F1E8 U0001F1EC,flag:_Congo_-_Brazzaville,\\\\U0001F1E8 \U0001F1EC\\,\'\\U0001f1e8 \U0001f1ec\,Neutral
country-flag,1636,U+1F1E8 U+1F1ED,U0001F1E8 U0001F1ED,flag:_Switzerland,\\\\U0001F1E8 \U0001F1ED\\,\'\\U0001f1e8 \U0001f1ed\,Neutral
country-flag,1637,U+1F1E8 U+1F1EE,U0001F1E8 U0001F1EE,flag:_Côte_d’Ivoire,\\\\U0001F1E8 \U0001F1EE\\,\'\\U0001f1e8 \U0001f1ee\,Neutral
country-flag,1638,U+1F1E8 U+1F1F0,U0001F1E8 U0001F1F0,flag:_Cook_Islands,\\\\U0001F1E8 \U0001F1F0\\,\'\\U0001f1e8 \U0001f1f0\,Neutral
